transaction_id,total_cost,transaction_time,transaction_date,transaction_type,customer_id,employee_id,week_number
41042,27.72,10:48:18,2024-01-15,Gift Card,411,,3
41043,15.55,19:00:42,2024-02-20,Credit/Debit,,11,8
41044,45.35,21:15:34,2024-02-09,Credit/Debit,305,,6
41045,34.18,16:09:36,2024-01-06,Gift Card,754,,1
41046,23.32,20:51:53,2024-06-29,Gift Card,,3,26
41047,33.26,17:39:59,2024-05-21,Gift Card,19,,21
41048,20.44,13:15:31,2024-10-06,Gift Card,,3,40
41049,27.55,20:31:47,2024-11-16,Gift Card,,6,46
41050,31.72,21:29:19,2024-08-18,Gift Card,,3,33
41051,7.7,15:48:33,2024-07-31,Credit/Debit,,3,31
41052,38.89,16:29:31,2024-02-27,Credit/Debit,,12,9
41053,26.62,10:48:16,2024-05-25,Gift Card,417,,21
41054,46.54,21:29:20,2024-09-06,Credit/Debit,102,,36
41055,37.29,21:35:15,2024-05-03,Gift Card,,1,18
41056,13.12,15:38:49,2024-07-10,Gift Card,496,,28
41057,38.38,15:06:52,2024-07-26,Gift Card,,7,30
41058,6.87,10:51:18,2024-03-15,Gift Card,,2,11
41059,47.88,13:02:21,2024-01-07,Gift Card,396,,1
41060,35.39,14:30:54,2024-08-03,Gift Card,904,,31
41061,40.83,13:13:57,2024-02-16,Credit/Debit,,4,7
41062,9.8,19:43:47,2024-08-19,Credit/Debit,155,,34
41063,23.33,16:18:26,2024-11-26,Gift Card,891,,48
41064,24.11,16:09:53,2024-11-22,Credit/Debit,,4,47
41065,6.22,15:20:02,2024-12-04,Credit/Debit,139,,49
41066,13.83,18:33:01,2024-04-28,Credit/Debit,,5,17
41067,47.92,12:36:39,2024-10-11,Credit/Debit,,5,41
41068,20.76,21:11:30,2024-04-05,Gift Card,,2,14
41069,6.69,13:17:07,2024-01-13,Credit/Debit,368,,2
41070,13.2,14:27:48,2024-11-23,Gift Card,,11,47
41071,19.81,15:29:12,2024-01-20,Credit/Debit,89,,3
41072,16.6,15:39:00,2024-01-04,Gift Card,,2,1
41073,34.62,15:58:36,2024-07-05,Credit/Debit,,1,27
41074,34.42,14:59:34,2024-04-23,Gift Card,,4,17
41075,25.6,18:17:47,2024-06-14,Credit/Debit,561,,24
41076,6.86,19:03:38,2024-01-21,Credit/Debit,,7,3
41077,6.83,17:39:16,2024-02-06,Gift Card,,4,6
41078,6.22,18:23:34,2024-01-24,Gift Card,,4,4
41079,21.37,18:20:26,2024-06-09,Gift Card,,11,23
41080,18.22,15:11:41,2024-01-17,Gift Card,793,,3
41081,22.21,10:28:18,2024-08-04,Credit/Debit,,10,31
41082,25.92,12:40:11,2024-09-20,Gift Card,,2,38
41083,14.85,10:10:43,2024-09-07,Credit/Debit,,5,36
41084,12.9,20:41:45,2024-11-13,Gift Card,225,,46
41085,17.91,10:06:33,2024-05-09,Credit/Debit,573,,19
41086,48.82,16:06:35,2024-05-17,Gift Card,556,,20
41087,12.61,21:19:58,2024-08-16,Gift Card,,5,33
41088,41.44,11:28:44,2024-07-10,Gift Card,8,,28
41089,34.2,16:04:16,2024-04-25,Gift Card,443,,17
41090,19.58,19:53:35,2024-05-30,Gift Card,958,,22
41091,30.43,17:45:25,2024-04-22,Gift Card,454,,17
41092,8.47,10:09:05,2024-03-16,Gift Card,,4,11
41093,38.14,16:25:53,2024-03-24,Gift Card,947,,12
41094,15.76,14:14:04,2024-08-10,Gift Card,688,,32
41095,35.68,10:08:00,2024-04-16,Credit/Debit,,2,16
41096,15.97,20:12:48,2024-07-16,Credit/Debit,689,,29
41097,12.11,15:52:58,2024-09-02,Gift Card,740,,36
41098,8.98,14:17:38,2024-03-25,Gift Card,233,,13
41099,38.67,12:00:49,2024-08-13,Credit/Debit,741,,33
41100,10.22,20:04:32,2024-08-20,Credit/Debit,642,,34
41101,23.08,15:54:00,2024-01-06,Credit/Debit,,11,1
41102,24.64,13:42:39,2024-03-10,Gift Card,,3,10
41103,26.5,14:32:20,2024-05-28,Credit/Debit,729,,22
41104,14.33,14:51:46,2024-02-22,Credit/Debit,364,,8
41105,33.57,11:37:57,2024-02-24,Gift Card,,8,8
41106,32.92,10:01:13,2024-04-03,Gift Card,,13,14
41107,25.4,18:59:24,2024-10-17,Credit/Debit,,8,42
41108,13.84,11:46:26,2024-05-20,Gift Card,446,,21
41109,31.29,21:26:25,2024-03-03,Credit/Debit,293,,9
41110,43.34,14:00:43,2024-02-03,Credit/Debit,,4,5
41111,28.41,15:32:40,2024-07-09,Credit/Debit,,8,28
41112,48.99,17:53:59,2024-08-04,Gift Card,153,,31
41113,9.16,14:46:36,2024-01-18,Gift Card,,13,3
41114,30.81,16:49:20,2024-07-09,Gift Card,,12,28
41115,14.32,15:14:08,2024-07-02,Gift Card,,3,27
41116,48.48,17:56:35,2024-08-24,Gift Card,,12,34
41117,13.4,21:28:32,2024-07-28,Gift Card,69,,30
41118,22.45,11:40:15,2024-01-17,Credit/Debit,128,,3
41119,8.21,11:06:06,2024-03-01,Gift Card,931,,9
41120,31.14,10:39:57,2024-09-10,Credit/Debit,918,,37
41121,10.31,21:52:30,2024-12-05,Credit/Debit,770,,49
41122,32.14,18:07:31,2024-01-07,Gift Card,,9,1
41123,14.82,18:09:45,2024-07-26,Gift Card,568,,30
41124,47.32,10:29:47,2024-08-10,Credit/Debit,849,,32
41125,44.37,14:28:54,2024-08-03,Gift Card,787,,31
41126,40.05,11:25:07,2024-10-01,Gift Card,353,,40
41127,24.12,14:16:06,2024-07-11,Gift Card,827,,28
41128,23.83,14:18:55,2024-04-22,Credit/Debit,925,,17
41129,49.55,13:22:22,2024-10-28,Gift Card,607,,44
41130,44.93,15:32:50,2024-07-28,Gift Card,,2,30
41131,11.99,10:39:14,2024-07-22,Gift Card,,13,30
41132,26.51,18:37:14,2024-03-31,Gift Card,974,,13
41133,5.18,10:11:37,2024-02-21,Gift Card,,13,8
41134,38.68,18:14:35,2024-11-01,Credit/Debit,,11,44
41135,35.44,16:17:23,2024-04-08,Credit/Debit,92,,15
41136,27.16,12:30:56,2024-01-01,Credit/Debit,,6,1
41137,41.19,14:57:53,2024-05-24,Gift Card,557,,21
41138,34.51,12:17:35,2024-02-07,Credit/Debit,941,,6
41139,42.92,21:53:57,2024-03-31,Credit/Debit,,10,13
41140,23.43,16:30:29,2024-03-29,Gift Card,430,,13
41141,14.7,11:14:17,2024-06-01,Gift Card,,10,22
41142,29.37,11:47:26,2024-08-11,Credit/Debit,362,,32
41143,10.78,15:19:28,2024-03-26,Gift Card,566,,13
41144,24.66,13:08:55,2024-10-25,Gift Card,519,,43
41145,22.93,15:17:15,2024-08-06,Gift Card,841,,32
41146,17.22,12:19:41,2024-02-15,Gift Card,933,,7
41147,29.82,17:35:46,2024-06-05,Gift Card,973,,23
41148,37.58,19:08:15,2024-06-13,Credit/Debit,,6,24
41149,18.83,10:49:47,2024-10-22,Credit/Debit,292,,43
41150,31.0,17:00:00,2024-09-13,Credit/Debit,,8,37
41151,16.64,16:04:30,2024-02-14,Credit/Debit,488,,7
41152,29.75,10:54:53,2024-09-25,Credit/Debit,791,,39
41153,40.09,16:35:12,2024-09-10,Gift Card,,11,37
41154,47.72,15:13:23,2024-06-28,Gift Card,208,,26
41155,12.43,21:21:39,2024-09-22,Gift Card,96,,38
41156,47.37,12:12:19,2024-01-13,Credit/Debit,,9,2
41157,22.64,18:59:42,2024-02-01,Credit/Debit,753,,5
41158,31.49,14:41:47,2024-01-05,Gift Card,437,,1
41159,7.66,18:20:00,2024-10-12,Credit/Debit,720,,41
41160,14.52,16:56:42,2024-08-09,Credit/Debit,,4,32
41161,31.3,18:29:51,2024-12-01,Credit/Debit,,6,48
41162,18.69,16:10:27,2024-09-16,Credit/Debit,,7,38
41163,18.26,21:36:08,2024-10-25,Gift Card,,3,43
41164,28.76,16:10:02,2024-08-05,Gift Card,186,,32
41165,26.79,19:13:18,2024-06-05,Credit/Debit,,6,23
41166,25.71,16:01:52,2024-09-19,Credit/Debit,118,,38
41167,49.51,14:34:22,2024-01-09,Credit/Debit,894,,2
41168,37.01,21:13:39,2024-01-12,Gift Card,,8,2
41169,16.57,14:04:21,2024-03-05,Credit/Debit,,1,10
41170,20.93,14:39:47,2024-02-27,Credit/Debit,,5,9
41171,8.09,19:07:36,2024-07-08,Credit/Debit,,4,28
41172,49.93,20:48:28,2024-05-03,Credit/Debit,,12,18
41173,42.98,16:38:00,2024-04-06,Gift Card,,11,14
41174,24.75,10:31:34,2024-06-05,Gift Card,32,,23
41175,24.74,10:23:53,2024-05-26,Credit/Debit,,10,21
41176,46.42,19:09:18,2024-08-25,Gift Card,604,,34
41177,29.69,18:18:51,2024-10-09,Credit/Debit,867,,41
41178,5.76,16:11:36,2024-09-13,Credit/Debit,298,,37
41179,30.05,13:55:09,2024-05-04,Credit/Debit,,13,18
41180,19.78,13:42:24,2024-01-20,Credit/Debit,58,,3
41181,41.05,19:53:28,2024-03-09,Credit/Debit,198,,10
41182,17.72,20:03:00,2024-11-25,Credit/Debit,419,,48
41183,9.19,21:34:55,2024-05-16,Credit/Debit,,4,20
41184,21.84,14:44:06,2024-01-15,Credit/Debit,399,,3
41185,23.31,12:01:18,2024-09-17,Credit/Debit,315,,38
41186,26.21,18:33:52,2024-09-23,Gift Card,636,,39
41187,47.35,10:12:16,2024-09-01,Credit/Debit,,6,35
41188,7.26,11:14:23,2024-04-27,Gift Card,825,,17
41189,38.78,19:07:03,2024-07-20,Gift Card,,5,29
41190,34.84,10:12:28,2024-02-16,Gift Card,951,,7
41191,39.98,14:41:26,2024-09-25,Credit/Debit,775,,39
41192,30.03,11:09:02,2024-02-21,Gift Card,,12,8
41193,37.29,10:11:20,2024-04-22,Credit/Debit,,12,17
41194,7.83,18:31:27,2024-04-28,Gift Card,,7,17
41195,22.54,16:18:02,2024-02-04,Credit/Debit,16,,5
41196,35.64,19:32:59,2024-05-31,Gift Card,,8,22
41197,13.78,16:45:21,2024-06-03,Gift Card,,4,23
41198,48.63,10:42:15,2024-01-05,Gift Card,141,,1
41199,28.12,20:42:47,2024-11-06,Credit/Debit,,3,45
41200,23.58,15:34:36,2024-02-18,Credit/Debit,,6,7
41201,39.96,16:33:36,2024-03-27,Gift Card,,4,13
41202,7.69,12:25:12,2024-08-10,Gift Card,,9,32
41203,39.72,19:00:07,2024-07-26,Credit/Debit,,13,30
41204,44.86,13:38:25,2024-06-04,Credit/Debit,851,,23
41205,34.67,14:58:57,2024-02-05,Credit/Debit,636,,6
41206,15.37,12:10:29,2024-02-15,Credit/Debit,,3,7
41207,12.39,21:28:57,2024-04-15,Gift Card,,11,16
41208,45.96,19:17:46,2024-11-05,Gift Card,217,,45
41209,42.11,19:22:04,2024-02-06,Credit/Debit,,7,6
41210,44.46,21:14:18,2024-05-08,Gift Card,849,,19
41211,6.86,17:11:53,2024-07-25,Gift Card,,7,30
41212,43.78,19:19:26,2024-02-25,Gift Card,937,,8
41213,10.51,16:34:02,2024-03-09,Gift Card,,2,10
41214,39.98,15:05:57,2024-10-04,Gift Card,763,,40
41215,18.6,17:18:13,2024-02-25,Credit/Debit,,4,8
41216,9.23,10:12:41,2024-02-09,Gift Card,,5,6
41217,33.72,20:27:44,2024-02-02,Credit/Debit,,12,5
41218,26.31,11:42:42,2024-02-13,Gift Card,471,,7
41219,16.3,16:56:04,2024-02-27,Credit/Debit,,3,9
41220,13.9,13:04:31,2024-05-23,Credit/Debit,,13,21
41221,17.33,13:31:23,2024-03-18,Gift Card,,11,12
41222,43.31,14:29:14,2024-03-21,Gift Card,,7,12
41223,34.27,10:09:35,2024-08-15,Credit/Debit,,2,33
41224,15.72,16:02:00,2024-01-16,Gift Card,899,,3
41225,33.15,14:25:54,2024-10-12,Gift Card,369,,41
41226,11.59,20:09:45,2024-10-27,Gift Card,,3,43
41227,15.89,14:34:57,2024-11-02,Gift Card,223,,44
41228,12.32,21:15:06,2024-02-23,Gift Card,,11,8
41229,16.95,13:17:06,2024-09-08,Credit/Debit,,8,36
41230,33.58,17:16:06,2024-07-07,Credit/Debit,,13,27
41231,11.89,11:11:49,2024-07-04,Gift Card,,12,27
41232,38.02,15:13:44,2024-02-01,Credit/Debit,191,,5
41233,21.46,19:20:02,2024-01-22,Gift Card,,11,4
41234,6.43,13:31:39,2024-06-22,Gift Card,345,,25
41235,40.88,15:07:51,2024-08-16,Credit/Debit,483,,33
41236,30.42,18:35:13,2024-09-27,Credit/Debit,,3,39
41237,9.8,21:45:21,2024-03-20,Gift Card,813,,12
41238,12.27,10:13:30,2024-01-06,Gift Card,484,,1
41239,42.02,21:54:19,2024-11-10,Gift Card,832,,45
41240,26.0,10:14:16,2024-03-25,Gift Card,,13,13
41241,13.72,11:13:02,2024-10-03,Credit/Debit,,9,40
41242,31.05,10:27:53,2024-02-20,Credit/Debit,,10,8
41243,23.57,13:02:21,2024-08-09,Credit/Debit,,1,32
41244,27.13,15:01:21,2024-08-05,Gift Card,,13,32
41245,36.86,15:17:51,2024-01-13,Gift Card,,8,2
41246,18.32,20:46:24,2024-11-08,Credit/Debit,,3,45
41247,41.95,11:59:14,2024-01-20,Credit/Debit,,1,3
41248,18.12,14:48:42,2024-08-20,Credit/Debit,,1,34
41249,11.37,18:39:07,2024-06-10,Credit/Debit,409,,24
41250,28.92,19:07:57,2024-10-02,Gift Card,,4,40
41251,46.63,19:33:37,2024-07-28,Gift Card,,9,30
41252,26.4,13:11:03,2024-11-19,Gift Card,,6,47
41253,20.74,13:05:52,2024-01-03,Credit/Debit,,5,1
41254,7.7,13:24:11,2024-09-03,Gift Card,910,,36
41255,29.28,19:14:04,2024-06-19,Credit/Debit,316,,25
41256,25.61,16:12:15,2024-03-08,Credit/Debit,,13,10
41257,18.93,12:53:56,2024-05-28,Gift Card,485,,22
41258,18.03,17:18:16,2024-01-16,Credit/Debit,,5,3
41259,49.14,10:17:24,2024-08-30,Credit/Debit,597,,35
41260,18.16,19:17:35,2024-10-25,Credit/Debit,997,,43
41261,22.88,10:49:50,2024-06-11,Gift Card,758,,24
41262,26.61,15:09:45,2024-03-19,Credit/Debit,,1,12
41263,39.76,21:51:21,2024-03-17,Credit/Debit,,8,11
41264,15.47,19:27:27,2024-01-07,Credit/Debit,883,,1
41265,20.61,13:32:31,2024-09-02,Credit/Debit,5,,36
41266,39.92,10:26:34,2024-01-05,Gift Card,134,,1
41267,42.02,11:58:14,2024-02-17,Gift Card,,9,7
41268,11.03,19:41:37,2024-06-15,Gift Card,572,,24
41269,30.57,11:15:37,2024-11-20,Credit/Debit,553,,47
41270,28.9,13:44:08,2024-02-09,Credit/Debit,978,,6
41271,11.65,10:19:01,2024-05-20,Credit/Debit,,3,21
41272,12.07,20:12:08,2024-11-08,Gift Card,,10,45
41273,11.93,11:39:13,2024-10-13,Credit/Debit,,6,41
41274,17.71,13:53:53,2024-10-06,Gift Card,,1,40
41275,39.44,14:06:53,2024-01-05,Gift Card,,7,1
41276,14.97,11:27:29,2024-04-21,Gift Card,,1,16
41277,16.65,14:43:45,2024-09-23,Credit/Debit,232,,39
41278,18.23,13:39:32,2024-02-21,Gift Card,905,,8
41279,13.0,10:39:11,2024-07-05,Gift Card,,9,27
41280,22.61,20:43:50,2024-04-04,Gift Card,900,,14
41281,34.24,20:55:23,2024-05-29,Credit/Debit,,13,22
41282,30.67,12:28:24,2024-09-10,Gift Card,203,,37
41283,8.46,18:31:33,2024-12-01,Credit/Debit,,6,48
41284,14.35,15:58:05,2024-09-18,Gift Card,,8,38
41285,17.15,12:35:08,2024-05-11,Gift Card,994,,19
41286,9.44,17:23:07,2024-08-19,Credit/Debit,,9,34
41287,22.46,20:11:43,2024-08-08,Credit/Debit,,11,32
41288,10.73,18:41:27,2024-10-13,Credit/Debit,,13,41
41289,21.27,11:23:44,2024-02-02,Credit/Debit,,5,5
41290,7.08,15:55:52,2024-03-22,Gift Card,,3,12
41291,11.54,12:13:20,2024-01-21,Credit/Debit,,3,3
41292,43.13,11:28:18,2024-02-11,Credit/Debit,,8,6
41293,14.23,21:01:41,2024-01-19,Gift Card,,8,3
41294,49.27,11:09:05,2024-04-29,Gift Card,,8,18
41295,18.5,18:55:49,2024-04-15,Credit/Debit,863,,16
41296,31.77,20:52:29,2024-06-24,Gift Card,617,,26
41297,24.63,11:56:03,2024-02-29,Gift Card,14,,9
41298,49.11,14:55:40,2024-11-12,Gift Card,160,,46
41299,7.25,18:40:20,2024-05-22,Gift Card,,8,21
41300,14.34,14:21:48,2024-10-22,Gift Card,12,,43
41301,35.14,10:59:03,2024-06-26,Gift Card,,2,26
41302,29.65,20:43:18,2024-05-05,Gift Card,,1,18
41303,33.1,11:54:30,2024-04-05,Credit/Debit,754,,14
41304,27.62,19:50:52,2024-10-18,Credit/Debit,,11,42
41305,26.86,13:39:48,2024-12-03,Gift Card,379,,49
41306,40.42,12:18:04,2024-07-19,Gift Card,910,,29
41307,27.51,19:18:50,2024-08-03,Gift Card,,5,31
41308,27.64,17:09:27,2024-01-10,Gift Card,,10,2
41309,45.73,11:52:13,2024-04-23,Gift Card,127,,17
41310,41.45,15:56:22,2024-11-13,Gift Card,,12,46
41311,19.05,16:57:39,2024-08-08,Credit/Debit,,5,32
41312,14.97,13:00:49,2024-11-20,Gift Card,797,,47
41313,28.59,20:30:48,2024-10-30,Credit/Debit,,6,44
41314,6.22,21:47:04,2024-10-18,Credit/Debit,,13,42
41315,37.37,15:50:28,2024-07-09,Credit/Debit,,2,28
41316,42.23,17:59:55,2024-01-24,Gift Card,,11,4
41317,36.88,12:39:17,2024-08-16,Credit/Debit,,10,33
41318,20.82,17:36:31,2024-11-07,Gift Card,,11,45
41319,9.33,12:53:20,2024-06-19,Gift Card,871,,25
41320,33.84,17:38:14,2024-04-13,Credit/Debit,515,,15
41321,26.23,18:32:49,2024-06-29,Credit/Debit,222,,26
41322,39.48,11:20:43,2024-08-22,Credit/Debit,299,,34
41323,27.16,16:51:59,2024-05-26,Credit/Debit,,10,21
41324,8.93,21:24:32,2024-11-03,Gift Card,,7,44
41325,41.59,15:01:12,2024-04-03,Credit/Debit,,7,14
41326,10.78,19:14:55,2024-08-25,Credit/Debit,186,,34
41327,42.97,18:29:28,2024-09-07,Gift Card,,1,36
41328,32.12,17:18:12,2024-03-22,Credit/Debit,,2,12
41329,27.3,16:01:01,2024-06-25,Gift Card,,11,26
41330,34.39,16:16:41,2024-09-23,Credit/Debit,,12,39
41331,15.69,12:13:37,2024-04-01,Gift Card,,7,14
41332,24.53,20:43:25,2024-07-09,Gift Card,49,,28
41333,25.68,21:08:07,2024-06-26,Credit/Debit,869,,26
41334,7.87,10:27:15,2024-06-07,Gift Card,,1,23
41335,14.59,11:37:47,2024-01-18,Credit/Debit,,12,3
41336,24.7,18:49:05,2024-06-21,Gift Card,,2,25
41337,24.09,14:21:48,2024-06-15,Gift Card,,10,24
41338,15.92,12:29:49,2024-07-23,Gift Card,,13,30
41339,38.5,14:55:02,2024-04-28,Credit/Debit,220,,17
41340,31.5,20:46:48,2024-10-03,Gift Card,,2,40
41341,24.21,16:49:49,2024-03-17,Gift Card,,7,11
41342,39.03,13:57:40,2024-02-18,Gift Card,108,,7
41343,36.11,13:34:10,2024-11-06,Credit/Debit,,12,45
41344,26.11,17:16:25,2024-06-15,Credit/Debit,712,,24
41345,23.76,19:48:52,2024-10-14,Credit/Debit,,1,42
41346,13.14,12:33:37,2024-11-19,Credit/Debit,411,,47
41347,23.74,16:06:43,2024-07-27,Credit/Debit,988,,30
41348,5.42,12:20:36,2024-03-18,Gift Card,,4,12
41349,19.91,12:56:47,2024-07-17,Gift Card,378,,29
41350,32.64,20:21:15,2024-11-08,Gift Card,,10,45
41351,13.75,16:02:48,2024-08-19,Credit/Debit,,12,34
41352,19.21,16:06:41,2024-02-14,Credit/Debit,,7,7
41353,7.33,13:25:59,2024-06-16,Gift Card,,3,24
41354,41.65,18:28:56,2024-08-14,Credit/Debit,738,,33
41355,23.53,10:55:40,2024-01-02,Credit/Debit,,10,1
41356,36.35,12:13:28,2024-08-29,Credit/Debit,768,,35
41357,39.36,20:31:43,2024-04-18,Gift Card,,8,16
41358,28.86,21:21:46,2024-07-16,Credit/Debit,956,,29
41359,15.68,18:34:15,2024-11-15,Credit/Debit,356,,46
41360,35.05,17:26:23,2024-02-19,Credit/Debit,610,,8
41361,14.05,20:08:03,2024-07-17,Gift Card,,12,29
41362,11.68,11:36:27,2024-10-22,Gift Card,498,,43
41363,10.13,19:13:04,2024-11-16,Credit/Debit,632,,46
41364,18.73,17:54:28,2024-09-27,Credit/Debit,577,,39
41365,18.66,12:36:17,2024-02-20,Credit/Debit,,4,8
41366,45.66,15:17:23,2024-04-10,Credit/Debit,906,,15
41367,25.45,20:50:39,2024-03-14,Gift Card,405,,11
41368,10.06,11:01:17,2024-08-29,Credit/Debit,329,,35
41369,12.19,13:01:48,2024-01-02,Gift Card,,10,1
41370,31.42,19:19:13,2024-09-04,Gift Card,362,,36
41371,15.33,18:14:30,2024-02-11,Gift Card,,11,6
41372,15.87,13:10:17,2024-08-11,Credit/Debit,952,,32
41373,20.34,11:29:29,2024-05-16,Credit/Debit,,10,20
41374,18.61,14:57:46,2024-04-06,Gift Card,,3,14
41375,18.66,19:36:42,2024-08-14,Gift Card,434,,33
41376,16.68,21:08:01,2024-01-22,Credit/Debit,,6,4
41377,6.98,12:29:42,2024-06-07,Credit/Debit,,11,23
41378,21.97,13:53:35,2024-04-04,Credit/Debit,,2,14
41379,16.11,18:54:45,2024-01-26,Credit/Debit,442,,4
41380,7.28,18:53:19,2024-07-21,Credit/Debit,,5,29
41381,49.95,15:55:14,2024-07-30,Credit/Debit,110,,31
41382,39.99,20:01:06,2024-04-21,Credit/Debit,,3,16
41383,41.0,21:56:37,2024-06-06,Gift Card,,10,23
41384,40.37,16:35:12,2024-06-05,Gift Card,,8,23
41385,47.09,20:11:44,2024-12-08,Gift Card,,7,49
41386,20.38,10:50:22,2024-05-21,Gift Card,,3,21
41387,40.5,14:45:46,2024-04-02,Gift Card,822,,14
41388,8.56,11:28:17,2024-08-20,Credit/Debit,,13,34
41389,45.56,10:19:55,2024-11-01,Gift Card,,10,44
41390,34.48,19:34:55,2024-07-15,Credit/Debit,958,,29
41391,7.98,17:32:50,2024-07-29,Credit/Debit,,1,31
41392,40.97,15:45:21,2024-06-25,Gift Card,847,,26
41393,39.16,15:13:38,2024-03-12,Credit/Debit,11,,11
41394,38.41,16:54:16,2024-10-07,Credit/Debit,,6,41
41395,23.97,15:34:34,2024-11-10,Credit/Debit,,6,45
41396,45.93,15:20:14,2024-11-24,Credit/Debit,,4,47
41397,7.66,18:05:30,2024-04-20,Credit/Debit,531,,16
41398,5.18,11:31:26,2024-05-14,Gift Card,384,,20
41399,13.87,20:18:16,2024-05-04,Credit/Debit,,12,18
41400,28.67,12:59:44,2024-05-30,Credit/Debit,341,,22
41401,20.34,16:04:55,2024-01-26,Credit/Debit,,1,4
41402,33.61,16:54:04,2024-07-10,Credit/Debit,,4,28
41403,11.08,14:59:22,2024-10-03,Credit/Debit,,6,40
41404,35.52,20:04:08,2024-01-28,Gift Card,805,,4
41405,41.27,20:16:06,2024-12-05,Credit/Debit,746,,49
41406,49.87,15:00:38,2024-01-28,Credit/Debit,684,,4
41407,12.14,12:16:59,2024-06-03,Credit/Debit,,13,23
41408,22.29,18:24:29,2024-11-02,Gift Card,289,,44
41409,15.39,18:25:29,2024-10-06,Gift Card,,2,40
41410,22.32,11:46:47,2024-11-17,Credit/Debit,,3,46
41411,38.54,10:09:57,2024-05-21,Credit/Debit,182,,21
41412,42.34,13:02:11,2024-09-27,Gift Card,290,,39
41413,45.47,10:19:58,2024-04-11,Credit/Debit,,11,15
41414,45.29,12:46:45,2024-01-30,Credit/Debit,898,,5
41415,28.62,11:19:45,2024-10-07,Credit/Debit,929,,41
41416,23.97,12:36:06,2024-02-25,Credit/Debit,648,,8
41417,12.36,21:38:50,2024-02-28,Gift Card,,7,9
41418,6.34,14:27:19,2024-10-18,Gift Card,245,,42
41419,30.39,20:47:51,2024-06-04,Gift Card,284,,23
41420,15.82,16:14:38,2024-09-24,Gift Card,,12,39
41421,47.09,14:15:24,2024-11-22,Credit/Debit,805,,47
41422,24.64,11:57:22,2024-10-14,Gift Card,,1,42
41423,42.94,21:30:32,2024-11-11,Gift Card,,5,46
41424,23.81,21:40:23,2024-05-08,Credit/Debit,,4,19
41425,35.08,17:08:51,2024-05-12,Credit/Debit,352,,19
41426,19.24,16:59:54,2024-10-20,Gift Card,,1,42
41427,29.59,14:14:32,2024-06-24,Credit/Debit,888,,26
41428,28.74,19:40:43,2024-01-18,Credit/Debit,677,,3
41429,46.07,19:08:51,2024-08-24,Credit/Debit,,2,34
41430,42.95,21:40:32,2024-01-08,Gift Card,,3,2
41431,6.0,13:04:09,2024-05-13,Credit/Debit,995,,20
41432,21.88,19:18:51,2024-07-17,Gift Card,288,,29
41433,12.44,12:03:56,2024-09-03,Gift Card,,3,36
41434,21.11,15:51:28,2024-03-26,Gift Card,762,,13
41435,9.95,21:55:51,2024-12-04,Gift Card,509,,49
41436,47.72,17:59:33,2024-09-24,Credit/Debit,537,,39
41437,26.15,21:28:52,2024-07-15,Gift Card,298,,29
41438,29.11,14:12:07,2024-02-27,Gift Card,180,,9
41439,43.88,19:25:08,2024-06-10,Gift Card,,5,24
41440,13.14,13:51:51,2024-08-01,Gift Card,421,,31
41441,16.87,21:39:24,2024-12-06,Gift Card,,8,49
41442,44.98,21:24:44,2024-07-27,Credit/Debit,,5,30
41443,48.74,18:12:36,2024-10-29,Credit/Debit,,12,44
41444,16.58,15:32:19,2024-11-23,Gift Card,,2,47
41445,43.16,16:00:58,2024-01-05,Credit/Debit,,8,1
41446,32.91,20:33:31,2024-06-14,Gift Card,281,,24
41447,31.87,11:13:04,2024-02-14,Credit/Debit,770,,7
41448,49.85,12:31:22,2024-07-17,Credit/Debit,757,,29
41449,34.57,18:55:05,2024-11-02,Gift Card,,2,44
41450,49.44,12:16:27,2024-06-02,Gift Card,432,,22
41451,22.4,12:25:09,2024-04-19,Gift Card,,4,16
41452,5.38,17:35:01,2024-05-27,Credit/Debit,,2,22
41453,12.56,20:43:55,2024-10-26,Gift Card,974,,43
41454,29.68,13:51:17,2024-04-07,Credit/Debit,228,,14
41455,31.56,18:15:29,2024-02-22,Gift Card,745,,8
41456,44.33,14:01:09,2024-07-28,Gift Card,,13,30
41457,17.2,11:22:53,2024-11-04,Credit/Debit,,2,45
41458,28.58,21:12:31,2024-11-22,Gift Card,,13,47
41459,48.74,21:10:25,2024-07-09,Credit/Debit,,6,28
41460,29.55,19:59:24,2024-06-10,Gift Card,,13,24
41461,49.13,21:15:24,2024-03-07,Gift Card,,2,10
41462,47.15,19:01:17,2024-05-06,Gift Card,599,,19
41463,10.25,12:35:56,2024-02-02,Gift Card,,9,5
41464,42.65,20:13:13,2024-02-11,Gift Card,,1,6
41465,12.5,13:11:30,2024-05-20,Gift Card,312,,21
41466,15.41,11:54:51,2024-12-08,Gift Card,298,,49
41467,33.04,13:07:18,2024-08-17,Gift Card,962,,33
41468,47.01,17:47:28,2024-04-01,Credit/Debit,262,,14
41469,31.99,15:08:46,2024-08-19,Credit/Debit,119,,34
41470,29.2,14:22:02,2024-03-02,Gift Card,693,,9
41471,20.76,11:16:39,2024-06-08,Credit/Debit,563,,23
41472,29.99,19:59:14,2024-04-22,Credit/Debit,954,,17
41473,6.1,19:24:14,2024-04-03,Credit/Debit,,9,14
41474,35.19,14:58:00,2024-11-24,Credit/Debit,916,,47
41475,6.02,17:39:09,2024-07-18,Credit/Debit,,3,29
41476,27.3,15:29:11,2024-04-19,Credit/Debit,720,,16
41477,13.16,12:17:50,2024-10-04,Gift Card,885,,40
